File,Line,Column,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,,,,,,,,
contiki 3.0/core/net/ipv6/uip-nd6.c,302,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(&UIP_ND6_NA_BUF->tgtipaddr, &addr->ipaddr, sizeof(uip_ipaddr_t));",3fada8033c608d81c6b1c7d60b4591c499c1e62d4b52c473710a73c68804e9cf,,,,,,,,
contiki 3.0/core/net/ipv6/uip-nd6.c,496,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy(lladdr, &nd6_opt_llao[UIP_ND6_OPT_DATA_OFFSET],",41e23cec68922368b29119c6420457b621d490bc1eec5da0547bafae4b986cd1,,,,,,,,
contiki 3.0/core/net/ipv6/uip-nd6.c,519,13,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"            memcpy(lladdr, &nd6_opt_llao[UIP_ND6_OPT_DATA_OFFSET],",41e23cec68922368b29119c6420457b621d490bc1eec5da0547bafae4b986cd1,,,,,,,,
contiki 3.0/core/net/ipv6/uip-nd6.c,552,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(UIP_IP_BUF, uip_packetqueue_buf(&nbr->packethandle), uip_len);",82088d89da39719dcc52eb67adadca71aa78cf6b6c166c182b3ec06c558ec435,,,,,,,,
contiki 3.0/core/net/ipv6/uip-nd6.c,872,11,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"          memcpy(lladdr, &nd6_opt_llao[UIP_ND6_OPT_DATA_OFFSET],",41e23cec68922368b29119c6420457b621d490bc1eec5da0547bafae4b986cd1,,,,,,,,
contiki 3.0/core/net/ipv6/uip-nd6.c,1024,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(UIP_IP_BUF, uip_packetqueue_buf(&nbr->packethandle), uip_len);",82088d89da39719dcc52eb67adadca71aa78cf6b6c166c182b3ec06c558ec435,,,,,,,,
contiki 3.0/core/net/ipv6/uip6.c,675,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(FBUF, UIP_IP_BUF, uip_ext_len + UIP_IPH_LEN);",9897f48822b013e142652987d3e782afd394efa944736d7984fbc8cca106f90f,,,,,,,,
contiki 3.0/core/net/ipv6/uip6.c,705,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy(FBUF, UIP_IP_BUF, uip_ext_len + UIP_IPH_LEN);",9897f48822b013e142652987d3e782afd394efa944736d7984fbc8cca106f90f,,,,,,,,
contiki 3.0/core/net/ipv6/uip6.c,748,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy((uint8_t *)FBUF + UIP_IPH_LEN + uip_ext_len + offset,",d71110c2744073111953c70dc55b91769a6887d36e6e5dc4f04bf8b90c392d38,,,,,,,,
contiki 3.0/core/net/ipv6/uip6.c,794,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy(UIP_IP_BUF, FBUF, uip_reasslen);",f8a75cb823ba17736b59c10cc03f7133ba29df2f4094e82abc1a4bb2bfe2cda0,,,,,,,,
contiki 3.0/core/net/ipv6/uip6.c,830,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(UIP_IP_BUF, FBUF, UIP_IPH_LEN); /* copy the header for src",a377a3d5edbe9186f532c4243e91bfce2e7e76087459d96ac25b225b8944ea20,,,,,,,,
contiki 3.0/core/net/ipv6/uip6.c,2348,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy((char *)&uip_buf[UIP_LLH_LEN + UIP_TCPIP_HLEN],",ff1ca21bfb6154fdeabb50ed284906c4b29e7e83ee377a7af39c91dbfab5cd88,,,,,,,,
contiki 3.0/core/net/ipv6/uip6.c,2351,9,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"        memcpy(uip_sappdata, (data), uip_slen);",26b7eeb84bffb2e538724162991ee94c36d54792de5b8513b16e387552b6dbc5,,,,,,,,
contiki 3.0/core/net/linkaddr.c,62,2,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"	memcpy(dest, src, LINKADDR_SIZE);",f6be408bef19f0d5e4834b467031b031eabf3c5f6da62cdbed633a5e7a5c509d,,,,,,,,
contiki 3.0/core/net/linkaddr.h,66,12,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,  unsigned char u8[LINKADDR_SIZE],,da4c3570a1c4458dfd4520e05bc385ba1b12bb9a29fef74ba5c8a36eec7a2c81,,,,,,,
contiki 3.0/core/net/llsec/ccm-star-packetbuf.c,23,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(nonce, extended_source_address, 8);",565fb3f1dafc5c035e6c87680af1e960e3487834dfaae9899417314af216b711,,,,,,,,
contiki 3.0/core/net/llsec/ccm-star-packetbuf.c,43,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(nonce, extended_source_address, 8);",565fb3f1dafc5c035e6c87680af1e960e3487834dfaae9899417314af216b711,,,,,,,,
contiki 3.0/core/net/mac/cxmac/cxmac.c,329,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(&adata, packetbuf_dataptr(), MIN(packetbuf_datalen(), sizeof(adata)));",c86d80980945b69bae3f95aad8db46a38268671740a294f26b4b237551750e8b,,,,,,,,
contiki 3.0/core/net/mac/cxmac/cxmac.c,370,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(hdr, &adata, sizeof(struct announcement_msg));",11b7f16fdb66672ceaf9c5093c7c5d3d90fb4b6d73d2073fea46ee66c545860b,,,,,,,,
contiki 3.0/core/net/mac/cxmac/cxmac.c,460,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(strobe, packetbuf_hdrptr(), len);",ef3f52fb0e866a8934e3f4ee5e1116b323d738869600920f1156b3951fc45c57,,,,,,,,
contiki 3.0/core/net/mac/frame802154.c,242,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(buf + pos, p->aux_hdr.frame_counter.u8, 4);",d88cbb051f5e30ab03c7c5512099fe3db4513f01c49fd98968569e9e9ed2c625,,,,,,,,
contiki 3.0/core/net/mac/frame802154.c,249,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy(buf + pos, p->aux_hdr.key_source.u8, c);",fc454011c5fbd7d55e1997a26cb59876fd6fc44c708831f90404f37323059f70,,,,,,,,
contiki 3.0/core/net/mac/frame802154.c,297,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(&pf->fcf, &fcf, sizeof(frame802154_fcf_t));",1518202128c4de8f04a85e8aee227d31e58db973769ec6026032c22204824986,,,,,,,,
contiki 3.0/core/net/mac/frame802154.c,369,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(pf->aux_hdr.frame_counter.u8, p, 4);",e22f47933de35f0b6cdc63acd11634bb0de55cddcf30303ca49b11c21af776ea,,,,,,,,
contiki 3.0/core/net/mac/frame802154.c,376,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy(pf->aux_hdr.key_source.u8, p, c);",f84a62d336df8a645c97b6dd5f04ee5b4ea874c6c76a2102f70f61e5e9db8c73,,,,,,,,
contiki 3.0/core/net/mac/mac-sequence.c,103,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(&received_seqnos[j], &received_seqnos[j - 1], sizeof(struct seqno));",8637400802cf1cce147424f39c59b1172be867caa955b0743c35c8cd80a60862,,,,,,,,
contiki 3.0/core/net/packetbuf.c,99,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(packetbufptr, from, l);",e73a14a8df29e238c58a9baf9cd2f7424d236079671fd98af93fca8b9cc0ee1e,,,,,,,,
contiki 3.0/core/net/packetbuf.c,132,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(to, packetbuf + hdrptr, PACKETBUF_HDR_SIZE - hdrptr);",af10a41111befc302ca7d2bea698dcb3f4a25a6632292977c02c9a395d3c62c0,,,,,,,,
contiki 3.0/core/net/packetbuf.c,142,5,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,    char buffer[1000],,83085c3ac12fbb278f4186ec392ff832f56a8deec620bcaa02b4f579fe59a768,,,,,,,
contiki 3.0/core/net/packetbuf.c,147,20,2,buffer,sprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",Risk is low because the source has a constant maximum length.,CWE-120,"      bufferptr += sprintf(bufferptr, ""0x%02x, "", packetbuf[i]);",f3f7a1eea28305bf4e1fe9be83f087a4a8a4bf9c1a52840d6bca54e4084a7e22,,,,,,,,
contiki 3.0/core/net/packetbuf.c,153,20,2,buffer,sprintf,Does not check for buffer overflows (CWE-120),"Use sprintf_s, snprintf, or vsnprintf",Risk is low because the source has a constant maximum length.,CWE-120,"      bufferptr += sprintf(bufferptr, ""0x%02x, "", packetbufptr[i]);",7c6ac1b21ce0ac974c001db663e242050e4245ed01c2c1f4435f51b0ef49fdb8,,,,,,,,
contiki 3.0/core/net/packetbuf.c,162,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(to, packetbuf + hdrptr, PACKETBUF_HDR_SIZE - hdrptr);",af10a41111befc302ca7d2bea698dcb3f4a25a6632292977c02c9a395d3c62c0,,,,,,,,
contiki 3.0/core/net/packetbuf.c,163,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy((uint8_t *)to + PACKETBUF_HDR_SIZE - hdrptr, packetbufptr + bufptr,",57de60c42c36f4c243b8f38f8a265ca86114250e03c54b71a4297a07bc9c588d,,,,,,,,
contiki 3.0/core/net/packetbuf.c,258,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(attrs, packetbuf_attrs, sizeof(packetbuf_attrs));",042584d5e04c4ed41146c9ec797d04dd2bc9553a7db2620f5755835a8438d539,,,,,,,,
contiki 3.0/core/net/packetbuf.c,259,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(addrs, packetbuf_addrs, sizeof(packetbuf_addrs));",03a45cc6ea79983c4706cbd0e756a9e7950ec1f672cd1e4be520d1943ab8ac80,,,,,,,,
contiki 3.0/core/net/packetbuf.c,266,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(packetbuf_attrs, attrs, sizeof(packetbuf_attrs));",eed3b2ba196cf68ff2eea7525dc1a11e397c8f4fcd970f3d6e6dc7af02419ea1,,,,,,,,
contiki 3.0/core/net/packetbuf.c,267,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(packetbuf_addrs, addrs, sizeof(packetbuf_addrs));",68531c84ee599dab07c42c059c0f8db94deaf9f75c59bde9427d683cc67f65f2,,,,,,,,
contiki 3.0/core/net/queuebuf.c,143,3,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,  char name[2],,8f6d384380f596aeea95f9c83299be1b96dd6bf8f2788c5ac92dbd9331de9929,,,,,,,
contiki 3.0/core/net/rime/broadcast-announcement.c,137,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(&adata, ptr, sizeof(struct announcement_msg));",9d776fff1e64a477822e996fd5b7a295c24a63cb6b6e65a329404c67094fff04,,,,,,,,
contiki 3.0/core/net/rime/broadcast-announcement.c,152,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(&data, ptr, sizeof(struct announcement_data));",9272f29c3811d04578ccfd356629b0cb84610982777cf59eddd807ddf172347a,,,,,,,,
contiki 3.0/core/net/rime/chameleon-bitopt.c,200,3,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,  char output[128],,7ccdbe46aa9d645a892a5b1b8b8b2faf70024540ab28eeea37ebcf9f925e766c,,,,,,,
contiki 3.0/core/net/rime/chameleon-raw.c,112,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy((uint8_t *)&addr, &hdrptr[byteptr], len / 8);",32afaf4846efdeb5bcc0699d2cc42b24f339bfec1660ab123c21690a5d17ef1c,,,,,,,,
contiki 3.0/core/net/rime/chameleon-raw.c,119,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy((uint8_t *)&val, &hdrptr[byteptr], len / 8);",c6ca72227f9412da958f881b850523682e2359d006f809406e9bb16f1a14c8a3,,,,,,,,
contiki 3.0/core/net/rime/chameleon-raw.c,178,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy(&hdrptr[byteptr], &val, len / 8);",228c57f97fe02506bf083f669f269d5c5fc372d5c54d9bf706cefe0cda5b1595,,,,,,,,
contiki 3.0/core/net/rime/chameleon.c,77,3,2,buffer,char,"Statically-sized arrays can be improperly restricted, leading to potential overflows or other issues (CWE-119!/CWE-120)","Perform bounds checking, use functions that limit length, or ensure that the size is larger than the maximum possible length",,CWE-119!/CWE-120,  char output[128],,7ccdbe46aa9d645a892a5b1b8b8b2faf70024540ab28eeea37ebcf9f925e766c,,,,,,,
contiki 3.0/core/net/rime/collect.c,648,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy(packetbuf_dataptr(), &hdr, sizeof(struct data_msg_hdr));",71a7584b293ae422db218f446b802790dd7292ed213b902be40167090186bcd1,,,,,,,,
contiki 3.0/core/net/rime/collect.c,749,7,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"      memcpy(packetbuf_dataptr(), &hdr, sizeof(struct data_msg_hdr));",71a7584b293ae422db218f446b802790dd7292ed213b902be40167090186bcd1,,,,,,,,
contiki 3.0/core/net/rime/collect.c,799,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(&msg, packetbuf_dataptr(), sizeof(struct ack_msg));",79562f1951de25ed4e02fe83f456753d8149bbc2c6e2cd7cdf337eab9b7b4fb4,,,,,,,,
contiki 3.0/core/net/rime/collect.c,933,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(&hdr, packetbuf_dataptr(), sizeof(struct data_msg_hdr));",220612405e9d24cdc4ca5ee412c5e861a70c2684973a301c3d7d042b704d3869,,,,,,,,
contiki 3.0/core/net/rime/neighbor-discovery.c,100,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(&msg, packetbuf_dataptr(), sizeof(struct adv_msg));",c2ad9c123b8dd1c02595991bc6d657e8d53ba089cc02cc7065626d963681fe5f,,,,,,,,
contiki 3.0/core/net/rime/netflood.c,82,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(&hdr, packetbuf_dataptr(), sizeof(struct netflood_hdr));",332040f26029b073e3847722ecf81dd5f53474c7d8fa09beb9d76bbd431f7c3d,,,,,,,,
contiki 3.0/core/net/rime/netflood.c,100,4,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"	  memcpy(&hdr, packetbuf_dataptr(), sizeof(struct netflood_hdr));",332040f26029b073e3847722ecf81dd5f53474c7d8fa09beb9d76bbd431f7c3d,,,,,,,,
contiki 3.0/core/net/rime/netflood.c,112,6,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"	    memcpy(packetbuf_dataptr(), &hdr, sizeof(struct netflood_hdr));",5bb443b6dc2fadc8a8fb580b3efac2ad58cd92a603d419c3d97adc476ca15a67,,,,,,,,
contiki 3.0/core/net/rime/polite-announcement.c,132,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(&adata, ptr, sizeof(struct announcement_msg));",9d776fff1e64a477822e996fd5b7a295c24a63cb6b6e65a329404c67094fff04,,,,,,,,
contiki 3.0/core/net/rime/polite-announcement.c,147,5,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"    memcpy(&data, ptr, sizeof(struct announcement_data));",9272f29c3811d04578ccfd356629b0cb84610982777cf59eddd807ddf172347a,,,,,,,,
contiki 3.0/core/net/rime/timesynch.c,134,3,2,buffer,memcpy,Does not check for buffer overflows when copying to destination (CWE-120),Make sure destination can always hold the source data,,CWE-120,"  memcpy(&msg, packetbuf_dataptr(), sizeof(msg));",fde8e3e41f5058a625071941477716d72ba0eb338d0813943460dadb50d22323,,,,,,,,
